ID_CLIENTE,SAFRA_REF,PROBABILIDADE_INADIMPLENCIA
5757271354816214865,2021-07,1.1785834e-05
5757271354816214865,2021-07,1.1785834e-05
8909740532547211288,2021-07,1.0600464e-05
8909740532547211288,2021-07,1.0600464e-05
8909740532547211288,2021-07,1.0600464e-05
4045739494965095560,2021-07,1.0600464e-05
4045739494965095560,2021-07,1.0600464e-05
4045739494965095560,2021-07,1.0600464e-05
6759864637454708017,2021-07,1.9236208e-05
6759864637454708017,2021-07,1.4446866e-05
6759864637454708017,2021-07,1.1785834e-05
6759864637454708017,2021-07,1.5412938e-05
6759864637454708017,2021-07,1.9236208e-05
6759864637454708017,2021-07,1.5412938e-05
6134696632487351445,2021-07,1.0600464e-05
6134696632487351445,2021-07,1.0600464e-05
6134696632487351445,2021-07,1.0600464e-05
5373371196946859811,2021-07,1.0600464e-05
3095686599956852697,2021-07,1.0600464e-05
3095686599956852697,2021-07,1.0600464e-05
3095686599956852697,2021-07,1.0600464e-05
1616952665234409442,2021-07,1.4446866e-05
1616952665234409442,2021-07,1.4446866e-05
1088521227159442264,2021-07,1.0600464e-05
1088521227159442264,2021-07,1.0600464e-05
1088521227159442264,2021-07,1.0600464e-05
8529899700094903171,2021-07,1.4446866e-05
8529899700094903171,2021-07,1.4446866e-05
8529899700094903171,2021-07,1.4446866e-05
8529899700094903171,2021-07,1.4446866e-05
8529899700094903171,2021-07,1.4446866e-05
8529899700094903171,2021-07,1.4446866e-05
8529899700094903171,2021-07,1.4446866e-05
499242942549937267,2021-07,1.4446866e-05
499242942549937267,2021-07,1.9236208e-05
499242942549937267,2021-07,1.9236208e-05
499242942549937267,2021-07,1.4446866e-05
499242942549937267,2021-07,1.4446866e-05
499242942549937267,2021-07,1.4446866e-05
499242942549937267,2021-07,1.4446866e-05
499242942549937267,2021-07,1.4446866e-05
499242942549937267,2021-07,1.4446866e-05
5897410907783139228,2021-07,1.0600464e-05
5897410907783139228,2021-07,1.0600464e-05
5897410907783139228,2021-07,1.0600464e-05
5897410907783139228,2021-07,1.0600464e-05
2083323809219952960,2021-07,1.4446866e-05
2083323809219952960,2021-07,1.4446866e-05
2083323809219952960,2021-07,1.4446866e-05
2083323809219952960,2021-07,1.4446866e-05
2083323809219952960,2021-07,1.4446866e-05
2083323809219952960,2021-07,1.4446866e-05
2083323809219952960,2021-07,1.4446866e-05
2083323809219952960,2021-07,1.4446866e-05
2083323809219952960,2021-07,1.4446866e-05
2083323809219952960,2021-07,1.4446866e-05
1953058402621337677,2021-07,1.0600464e-05
1953058402621337677,2021-07,1.0600464e-05
1953058402621337677,2021-07,1.0600464e-05
1953058402621337677,2021-07,1.1785834e-05
3408536439470975134,2021-07,1.0600464e-05
3408536439470975134,2021-07,1.0600464e-05
3408536439470975134,2021-07,1.0600464e-05
3408536439470975134,2021-07,1.0600464e-05
5687511145009775604,2021-07,1.5412938e-05
5687511145009775604,2021-07,1.9236208e-05
7485107528960607346,2021-07,1.0600464e-05
7485107528960607346,2021-07,1.0600464e-05
531805620371082364,2021-07,1.0600464e-05
5761480994209806499,2021-07,1.0600464e-05
5761480994209806499,2021-07,1.0600464e-05
5761480994209806499,2021-07,1.1309326e-05
5761480994209806499,2021-07,1.0600464e-05
5761480994209806499,2021-07,1.0600464e-05
5761480994209806499,2021-07,1.0600464e-05
5761480994209806499,2021-07,1.0600464e-05
5761480994209806499,2021-07,1.1309326e-05
5761480994209806499,2021-07,1.0600464e-05
5761480994209806499,2021-07,1.41146875e-05
5761480994209806499,2021-07,1.0600464e-05
5761480994209806499,2021-07,1.0600464e-05
5761480994209806499,2021-07,1.0600464e-05
5761480994209806499,2021-07,1.0600464e-05
5761480994209806499,2021-07,1.1309326e-05
5761480994209806499,2021-07,1.0600464e-05
4762256864594914240,2021-07,1.0600464e-05
8570963260597299378,2021-07,1.0600464e-05
5974858472822751652,2021-07,1.0600464e-05
3421433989501830226,2021-07,1.41146875e-05
4327694790333781288,2021-07,1.0600464e-05
4327694790333781288,2021-07,1.0600464e-05
8173830874846355280,2021-07,1.4446866e-05
8173830874846355280,2021-07,1.4446866e-05
8173830874846355280,2021-07,1.4446866e-05
8173830874846355280,2021-07,1.4446866e-05
8173830874846355280,2021-07,1.4446866e-05
8173830874846355280,2021-07,1.4446866e-05
8173830874846355280,2021-07,1.4446866e-05
8173830874846355280,2021-07,1.4446866e-05
8173830874846355280,2021-07,1.5412938e-05
8173830874846355280,2021-07,1.4446866e-05
2347028805684088098,2021-07,1.1785834e-05
3632378524835692731,2021-07,1.0600464e-05
3632378524835692731,2021-07,1.0600464e-05
3632378524835692731,2021-07,1.0600464e-05
2033394215069562776,2021-07,1.0600464e-05
2033394215069562776,2021-07,1.0600464e-05
2033394215069562776,2021-07,1.0600464e-05
2033394215069562776,2021-07,1.0600464e-05
3285246914299291124,2021-07,1.4446866e-05
3285246914299291124,2021-07,1.1785834e-05
3285246914299291124,2021-07,1.4446866e-05
3285246914299291124,2021-07,1.4446866e-05
2929243640075785940,2021-07,1.0600464e-05
2929243640075785940,2021-07,1.0600464e-05
2929243640075785940,2021-07,1.0600464e-05
2929243640075785940,2021-07,1.0600464e-05
2929243640075785940,2021-07,1.0600464e-05
2407532237672094312,2021-07,1.0600464e-05
2407532237672094312,2021-07,1.0600464e-05
2407532237672094312,2021-07,1.1309326e-05
5635781225931111684,2021-07,1.0600464e-05
5635781225931111684,2021-07,1.0600464e-05
1235244772550233980,2021-07,1.1785834e-05
1235244772550233980,2021-07,1.0600464e-05
1235244772550233980,2021-07,1.5412938e-05
4365965554261111250,2021-07,1.4446866e-05
5162636608292907782,2021-07,1.4446866e-05
8248484932270772248,2021-07,1.0600464e-05
924957821424248698,2021-07,1.0600464e-05
924957821424248698,2021-07,1.0600464e-05
924957821424248698,2021-07,1.0600464e-05
6828316696355015040,2021-07,1.0600464e-05
8409181491723988567,2021-07,1.0600464e-05
8409181491723988567,2021-07,1.4446866e-05
8409181491723988567,2021-07,1.9236208e-05
8409181491723988567,2021-07,1.4446866e-05
4532469127306079736,2021-07,1.0600464e-05
7664272163315705419,2021-07,1.0600464e-05
7664272163315705419,2021-07,1.0600464e-05
9206030810342980458,2021-07,1.0600464e-05
9206030810342980458,2021-07,1.0600464e-05
9206030810342980458,2021-07,1.0600464e-05
5810778736737569699,2021-07,1.0600464e-05
5810778736737569699,2021-07,1.0600464e-05
1366416810235233769,2021-07,1.0600464e-05
1366416810235233769,2021-07,1.0600464e-05
1366416810235233769,2021-07,1.0600464e-05
1366416810235233769,2021-07,1.9236208e-05
1366416810235233769,2021-07,1.0600464e-05
1366416810235233769,2021-07,1.0600464e-05
8067924767167570288,2021-07,1.4446866e-05
7908414709866823255,2021-07,1.0600464e-05
7908414709866823255,2021-07,1.0600464e-05
7908414709866823255,2021-07,1.0600464e-05
7908414709866823255,2021-07,1.0600464e-05
8994944800097997361,2021-07,1.4446866e-05
8994944800097997361,2021-07,1.1785834e-05
6950439982480713649,2021-07,1.4446866e-05
6950439982480713649,2021-07,1.4446866e-05
8901696535927078963,2021-07,1.0600464e-05
8901696535927078963,2021-07,1.0600464e-05
8901696535927078963,2021-07,1.0600464e-05
8901696535927078963,2021-07,1.0600464e-05
8901696535927078963,2021-07,1.0600464e-05
8901696535927078963,2021-07,1.0600464e-05
8901696535927078963,2021-07,1.0600464e-05
6204723742351094322,2021-07,1.9236208e-05
3095408468798675621,2021-07,1.0600464e-05
3095408468798675621,2021-07,1.0600464e-05
7722287846688771887,2021-07,1.0600464e-05
312543480920432545,2021-07,1.9236208e-05
312543480920432545,2021-07,1.0600464e-05
312543480920432545,2021-07,1.0600464e-05
6394935036014530592,2021-07,1.0600464e-05
6394935036014530592,2021-07,1.0600464e-05
3281617395243454427,2021-07,1.4446866e-05
1115703227712697214,2021-07,1.25739625e-05
1115703227712697214,2021-07,1.9236208e-05
8185063234515056194,2021-07,1.0600464e-05
8185063234515056194,2021-07,1.0600464e-05
8185063234515056194,2021-07,1.0600464e-05
8185063234515056194,2021-07,1.0600464e-05
8185063234515056194,2021-07,1.0600464e-05
7492389223353246125,2021-07,1.4446866e-05
7492389223353246125,2021-07,1.9236208e-05
7492389223353246125,2021-07,1.9236208e-05
6217788509719675691,2021-07,1.1785834e-05
6217788509719675691,2021-07,1.0600464e-05
8716163053080758848,2021-07,1.0600464e-05
8716163053080758848,2021-07,1.0600464e-05
8716163053080758848,2021-07,1.0600464e-05
8716163053080758848,2021-07,1.0600464e-05
8716163053080758848,2021-07,1.0600464e-05
8716163053080758848,2021-07,1.0600464e-05
324916756972236008,2021-07,1.0600464e-05
324916756972236008,2021-07,1.9236208e-05
324916756972236008,2021-07,1.0600464e-05
324916756972236008,2021-07,1.0600464e-05
324916756972236008,2021-07,1.0600464e-05
324916756972236008,2021-07,1.0600464e-05
7269781193318890653,2021-07,1.0600464e-05
7269781193318890653,2021-07,1.0600464e-05
6784879562354696650,2021-07,1.0600464e-05
8229446069655666941,2021-07,1.41146875e-05
8229446069655666941,2021-07,1.0600464e-05
4972567100282306577,2021-07,1.4446866e-05
5864443060004179363,2021-07,1.0600464e-05
5864443060004179363,2021-07,1.0600464e-05
5864443060004179363,2021-07,1.9236208e-05
5864443060004179363,2021-07,1.0600464e-05
5864443060004179363,2021-07,1.0600464e-05
2439954154030259398,2021-07,1.0600464e-05
8623308321032624474,2021-07,1.1785834e-05
8623308321032624474,2021-07,1.9236208e-05
8623308321032624474,2021-07,1.1785834e-05
4524147234488547993,2021-07,1.0600464e-05
4524147234488547993,2021-07,1.0600464e-05
4524147234488547993,2021-07,1.0600464e-05
6987942592445950913,2021-07,1.0600464e-05
6987942592445950913,2021-07,1.0600464e-05
6987942592445950913,2021-07,1.0600464e-05
6987942592445950913,2021-07,1.0600464e-05
8684964138237894839,2021-07,1.4446866e-05
6582676833651678345,2021-07,1.0600464e-05
6582676833651678345,2021-07,1.0600464e-05
6582676833651678345,2021-07,1.0600464e-05
6582676833651678345,2021-07,1.0600464e-05
6582676833651678345,2021-07,1.0600464e-05
6582676833651678345,2021-07,1.0600464e-05
6582676833651678345,2021-07,1.0600464e-05
6582676833651678345,2021-07,1.0600464e-05
1036256411320325774,2021-07,1.1785834e-05
1036256411320325774,2021-07,1.9236208e-05
968199235777440720,2021-07,1.1785834e-05
968199235777440720,2021-07,1.4446866e-05
968199235777440720,2021-07,1.4446866e-05
968199235777440720,2021-07,1.4446866e-05
968199235777440720,2021-07,1.1785834e-05
968199235777440720,2021-07,1.1785834e-05
968199235777440720,2021-07,1.1785834e-05
968199235777440720,2021-07,1.1785834e-05
6916556752218696485,2021-07,1.1309326e-05
6916556752218696485,2021-07,1.0600464e-05
6916556752218696485,2021-07,1.0600464e-05
6916556752218696485,2021-07,1.0600464e-05
6916556752218696485,2021-07,1.0600464e-05
6916556752218696485,2021-07,1.0600464e-05
6916556752218696485,2021-07,1.0600464e-05
6916556752218696485,2021-07,1.0600464e-05
6916556752218696485,2021-07,1.0600464e-05
6916556752218696485,2021-07,1.0600464e-05
6916556752218696485,2021-07,1.0600464e-05
6916556752218696485,2021-07,1.0600464e-05
6030285068945261052,2021-07,1.1785834e-05
6030285068945261052,2021-07,1.4446866e-05
6030285068945261052,2021-07,1.9236208e-05
6030285068945261052,2021-07,1.1785834e-05
6030285068945261052,2021-07,1.1785834e-05
8463871205935856285,2021-07,1.4446866e-05
4071158585850879204,2021-07,1.1785834e-05
4071158585850879204,2021-07,1.1309326e-05
4071158585850879204,2021-07,1.9236208e-05
3218226066162129945,2021-07,1.0600464e-05
4679462479444735708,2021-07,1.0600464e-05
4679462479444735708,2021-07,1.0600464e-05
4679462479444735708,2021-07,1.1309326e-05
4679462479444735708,2021-07,1.1309326e-05
4679462479444735708,2021-07,1.1309326e-05
4679462479444735708,2021-07,1.0600464e-05
4724876423989598202,2021-07,1.4446866e-05
4724876423989598202,2021-07,1.0600464e-05
4724876423989598202,2021-07,1.0600464e-05
2128970218770090704,2021-07,1.41146875e-05
2128970218770090704,2021-07,1.0600464e-05
2128970218770090704,2021-07,1.0600464e-05
1003144834589372198,2021-07,1.0600464e-05
1003144834589372198,2021-07,1.0600464e-05
9127318190908282126,2021-07,1.0600464e-05
9127318190908282126,2021-07,1.0600464e-05
8163895533020293251,2021-07,1.9236208e-05
8163895533020293251,2021-07,1.9236208e-05
8163895533020293251,2021-07,1.9236208e-05
5794903898038236832,2021-07,1.9236208e-05
5794903898038236832,2021-07,1.9236208e-05
3960251564708868781,2021-07,1.4446866e-05
3960251564708868781,2021-07,1.4446866e-05
3960251564708868781,2021-07,1.4446866e-05
3960251564708868781,2021-07,1.4446866e-05
3960251564708868781,2021-07,1.4446866e-05
5888474320320735000,2021-07,1.9236208e-05
5888474320320735000,2021-07,1.9236208e-05
5888474320320735000,2021-07,1.4446866e-05
761746217261797478,2021-07,1.0600464e-05
761746217261797478,2021-07,1.0600464e-05
1507697130807703164,2021-07,1.0600464e-05
9184785003280841216,2021-07,1.0600464e-05
9184785003280841216,2021-07,1.0600464e-05
9184785003280841216,2021-07,1.0600464e-05
1182975716201409626,2021-07,1.1309326e-05
1182975716201409626,2021-07,1.9236208e-05
1182975716201409626,2021-07,1.0600464e-05
1182975716201409626,2021-07,1.0600464e-05
1182975716201409626,2021-07,1.0600464e-05
5369576709077493659,2021-07,1.0600464e-05
3472934456083131714,2021-07,1.0600464e-05
717981637594591016,2021-07,1.0600464e-05
717981637594591016,2021-07,1.9236208e-05
717981637594591016,2021-07,1.0600464e-05
717981637594591016,2021-07,1.0600464e-05
8255085612985072878,2021-07,1.0600464e-05
8255085612985072878,2021-07,1.0600464e-05
7751080728852739823,2021-07,1.0600464e-05
7751080728852739823,2021-07,1.9236208e-05
4347826483121154490,2021-07,1.41146875e-05
4347826483121154490,2021-07,1.0600464e-05
4347826483121154490,2021-07,1.0600464e-05
4347826483121154490,2021-07,1.0600464e-05
4347826483121154490,2021-07,1.0600464e-05
4347826483121154490,2021-07,1.41146875e-05
4347826483121154490,2021-07,1.0600464e-05
4347826483121154490,2021-07,1.0600464e-05
4347826483121154490,2021-07,1.0600464e-05
2214132103234633622,2021-07,1.4446866e-05
2214132103234633622,2021-07,1.4446866e-05
2214132103234633622,2021-07,1.4446866e-05
2214132103234633622,2021-07,1.4446866e-05
2214132103234633622,2021-07,1.4446866e-05
410843023337872279,2021-07,1.0600464e-05
2022367282554149730,2021-07,1.0600464e-05
2022367282554149730,2021-07,1.0600464e-05
7637066986811047950,2021-07,1.4446866e-05
7637066986811047950,2021-07,1.4446866e-05
7637066986811047950,2021-07,1.4446866e-05
86110062990790869,2021-07,1.9236208e-05
5304536516981778801,2021-07,1.1309326e-05
5304536516981778801,2021-07,1.1309326e-05
5304536516981778801,2021-07,1.0600464e-05
3829967475074118757,2021-07,1.9236208e-05
3829967475074118757,2021-07,1.9236208e-05
7444686668183702737,2021-07,1.0600464e-05
7444686668183702737,2021-07,1.0600464e-05
682352428813668634,2021-07,1.1309326e-05
682352428813668634,2021-07,1.1309326e-05
682352428813668634,2021-07,1.0600464e-05
682352428813668634,2021-07,1.1309326e-05
682352428813668634,2021-07,1.0600464e-05
682352428813668634,2021-07,1.0600464e-05
7613717984547031729,2021-07,1.0600464e-05
7910340581026492945,2021-07,1.0600464e-05
7910340581026492945,2021-07,1.0600464e-05
7910340581026492945,2021-07,1.9236208e-05
6352592240901579272,2021-07,1.1309326e-05
5574997762710520717,2021-07,1.0600464e-05
5574997762710520717,2021-07,1.0600464e-05
8939476669690489534,2021-07,1.9236208e-05
107343823625119033,2021-07,1.4446866e-05
6349142675790687765,2021-07,1.4446866e-05
6349142675790687765,2021-07,1.4446866e-05
6349142675790687765,2021-07,1.4446866e-05
5067621068959932809,2021-07,1.0600464e-05
5067621068959932809,2021-07,1.1785834e-05
5067621068959932809,2021-07,1.0600464e-05
5067621068959932809,2021-07,1.0600464e-05
5067621068959932809,2021-07,1.0600464e-05
2397171153213063761,2021-07,1.0600464e-05
2397171153213063761,2021-07,1.0600464e-05
2397171153213063761,2021-07,1.1309326e-05
2397171153213063761,2021-07,1.0600464e-05
2397171153213063761,2021-07,1.0600464e-05
8195468623809753777,2021-07,1.0600464e-05
8195468623809753777,2021-07,1.9236208e-05
8195468623809753777,2021-07,1.4446866e-05
8195468623809753777,2021-07,1.1309326e-05
6271697692808086495,2021-07,1.9236208e-05
5176940320835464459,2021-07,1.0600464e-05
5176940320835464459,2021-07,1.0600464e-05
5176940320835464459,2021-07,1.0600464e-05
5176940320835464459,2021-07,1.0600464e-05
5176940320835464459,2021-07,1.0600464e-05
5176940320835464459,2021-07,1.0600464e-05
5176940320835464459,2021-07,1.0600464e-05
4342146186255136598,2021-07,1.0600464e-05
4342146186255136598,2021-07,1.0600464e-05
4342146186255136598,2021-07,1.41146875e-05
4795152981525833467,2021-07,1.0600464e-05
4795152981525833467,2021-07,1.4446866e-05
4795152981525833467,2021-07,1.4446866e-05
4795152981525833467,2021-07,1.4446866e-05
4795152981525833467,2021-07,1.4446866e-05
5714540197488862003,2021-07,1.0600464e-05
5714540197488862003,2021-07,1.9236208e-05
5714540197488862003,2021-07,1.0600464e-05
6012031176108922616,2021-07,1.0600464e-05
1998941557906036376,2021-07,1.0600464e-05
5558533999208199371,2021-07,1.4446866e-05
8464809590757561185,2021-07,1.0600464e-05
8464809590757561185,2021-07,1.0600464e-05
8464809590757561185,2021-07,1.0600464e-05
8464809590757561185,2021-07,1.0600464e-05
6721448955097663572,2021-07,1.0600464e-05
6721448955097663572,2021-07,1.0600464e-05
6721448955097663572,2021-07,1.41146875e-05
5225029212547588718,2021-07,1.0600464e-05
5225029212547588718,2021-07,1.1309326e-05
5225029212547588718,2021-07,1.41146875e-05
8926565682509268383,2021-07,1.0600464e-05
8926565682509268383,2021-07,1.0600464e-05
8926565682509268383,2021-07,1.0600464e-05
8926565682509268383,2021-07,1.0600464e-05
8926565682509268383,2021-07,1.0600464e-05
8926565682509268383,2021-07,1.0600464e-05
8926565682509268383,2021-07,1.0600464e-05
2983174282784691273,2021-07,1.0600464e-05
2983174282784691273,2021-07,1.9236208e-05
8536031856585966123,2021-07,1.0600464e-05
8536031856585966123,2021-07,1.0600464e-05
8536031856585966123,2021-07,1.9236208e-05
8536031856585966123,2021-07,1.9236208e-05
8536031856585966123,2021-07,1.9236208e-05
7696655736121386405,2021-07,1.0600464e-05
7696655736121386405,2021-07,1.0600464e-05
7750874287225529604,2021-07,1.0600464e-05
7750874287225529604,2021-07,1.0600464e-05
7750874287225529604,2021-07,1.0600464e-05
8013668117699219722,2021-07,1.0600464e-05
7289435138601868544,2021-07,1.0600464e-05
7289435138601868544,2021-07,1.0600464e-05
7289435138601868544,2021-07,1.0600464e-05
5042877476420217533,2021-07,1.4446866e-05
5042877476420217533,2021-07,1.1785834e-05
1299146298565441811,2021-07,1.0600464e-05
8376902089871279815,2021-07,1.4446866e-05
8376902089871279815,2021-07,1.5412938e-05
8376902089871279815,2021-07,1.9236208e-05
3997247264680905799,2021-07,1.0600464e-05
3997247264680905799,2021-07,1.0600464e-05
5029701292539093910,2021-07,1.0600464e-05
8733525963966339207,2021-07,1.41146875e-05
8733525963966339207,2021-07,1.0600464e-05
8733525963966339207,2021-07,1.0600464e-05
1454789421854453615,2021-07,1.4446866e-05
1454789421854453615,2021-07,1.41146875e-05
1454789421854453615,2021-07,1.4446866e-05
1454789421854453615,2021-07,1.41146875e-05
209477776078372134,2021-07,1.4446866e-05
209477776078372134,2021-07,1.4446866e-05
209477776078372134,2021-07,1.4446866e-05
209477776078372134,2021-07,1.4446866e-05
3156852928909455203,2021-07,1.0600464e-05
3156852928909455203,2021-07,1.0600464e-05
7590999900861381526,2021-07,1.9236208e-05
4556737702757145073,2021-07,1.1785834e-05
6545052034269841737,2021-07,1.0600464e-05
6545052034269841737,2021-07,1.1309326e-05
6545052034269841737,2021-07,1.9236208e-05
6545052034269841737,2021-07,1.0600464e-05
6545052034269841737,2021-07,1.0600464e-05
6545052034269841737,2021-07,1.1309326e-05
3571198145319411787,2021-07,1.0600464e-05
3571198145319411787,2021-07,1.0600464e-05
3571198145319411787,2021-07,1.41146875e-05
3571198145319411787,2021-07,1.1309326e-05
8874257794774679816,2021-07,1.0600464e-05
2634859679238614382,2021-07,1.0600464e-05
2634859679238614382,2021-07,1.0600464e-05
2634859679238614382,2021-07,1.0600464e-05
2634859679238614382,2021-07,1.0600464e-05
2634859679238614382,2021-07,1.0600464e-05
2634859679238614382,2021-07,1.0600464e-05
2678966409665050034,2021-07,1.4446866e-05
2678966409665050034,2021-07,1.9236208e-05
2678966409665050034,2021-07,1.5412938e-05
2678966409665050034,2021-07,1.4446866e-05
2250817603281429928,2021-07,1.0600464e-05
2106875407768047316,2021-07,1.1309326e-05
7458891296671174680,2021-07,1.1785834e-05
8213533889694327948,2021-07,1.0600464e-05
8213533889694327948,2021-07,1.0600464e-05
8213533889694327948,2021-07,1.0600464e-05
6471448246085839373,2021-07,1.1309326e-05
2532435113844289043,2021-07,1.1309326e-05
2532435113844289043,2021-07,1.9236208e-05
2532435113844289043,2021-07,1.9236208e-05
2532435113844289043,2021-07,1.9236208e-05
2532435113844289043,2021-07,1.1309326e-05
2532435113844289043,2021-07,1.1309326e-05
2532435113844289043,2021-07,1.4446866e-05
2532435113844289043,2021-07,1.0600464e-05
2532435113844289043,2021-07,1.9236208e-05
2532435113844289043,2021-07,1.1309326e-05
2532435113844289043,2021-07,1.1309326e-05
3137879241768961145,2021-07,1.0600464e-05
3137879241768961145,2021-07,1.0600464e-05
3118152790263512426,2021-07,1.0600464e-05
3118152790263512426,2021-07,1.0600464e-05
903093877129717133,2021-07,1.0600464e-05
903093877129717133,2021-07,1.0600464e-05
2645324649046215594,2021-07,1.1785834e-05
2645324649046215594,2021-07,1.1785834e-05
2645324649046215594,2021-07,1.1785834e-05
621182491555347581,2021-07,1.1309326e-05
621182491555347581,2021-07,1.0600464e-05
8706851346184249504,2021-07,1.0600464e-05
1343530446996409207,2021-07,1.0600464e-05
1343530446996409207,2021-07,1.4446866e-05
3977861004707764824,2021-07,1.0600464e-05
3977861004707764824,2021-07,1.0600464e-05
3977861004707764824,2021-07,1.0600464e-05
3977861004707764824,2021-07,1.0600464e-05
3977861004707764824,2021-07,1.0600464e-05
1156053485989336481,2021-07,1.9236208e-05
1156053485989336481,2021-07,1.4446866e-05
1156053485989336481,2021-07,1.9236208e-05
1156053485989336481,2021-07,1.4446866e-05
1156053485989336481,2021-07,1.4446866e-05
1156053485989336481,2021-07,1.9236208e-05
1156053485989336481,2021-07,1.4446866e-05
1118514612547157551,2021-07,1.4446866e-05
1118514612547157551,2021-07,1.4446866e-05
6817075905797098547,2021-07,1.4446866e-05
7930925883736021864,2021-07,1.0600464e-05
7930925883736021864,2021-07,1.0600464e-05
7930925883736021864,2021-07,1.0600464e-05
7930925883736021864,2021-07,1.0600464e-05
7930925883736021864,2021-07,1.1309326e-05
7930925883736021864,2021-07,1.0600464e-05
7930925883736021864,2021-07,1.0600464e-05
2451708306555441014,2021-07,1.4446866e-05
7442192566700924647,2021-07,1.0600464e-05
7442192566700924647,2021-07,1.9236208e-05
7442192566700924647,2021-07,1.0600464e-05
7442192566700924647,2021-07,1.0600464e-05
2988042199057874759,2021-07,1.0600464e-05
3634047863995720708,2021-07,1.4446866e-05
7085295800541340563,2021-07,1.0600464e-05
7085295800541340563,2021-07,1.0600464e-05
7085295800541340563,2021-07,1.0600464e-05
4335865859049992260,2021-07,1.9236208e-05
4335865859049992260,2021-07,1.0600464e-05
2290083177086946553,2021-07,1.0600464e-05
2290083177086946553,2021-07,1.0600464e-05
2290083177086946553,2021-07,1.0600464e-05
7177785309735471560,2021-07,1.0600464e-05
7177785309735471560,2021-07,1.0600464e-05
5477523784812182605,2021-07,1.9236208e-05
5477523784812182605,2021-07,1.9236208e-05
8961924617442201922,2021-07,1.0600464e-05
7595945751692012281,2021-07,1.0600464e-05
2333404192508932057,2021-07,1.1785834e-05
2333404192508932057,2021-07,1.1785834e-05
2333404192508932057,2021-07,1.1785834e-05
4593070249039532001,2021-07,1.9236208e-05
6053752047545474051,2021-07,1.0600464e-05
6053752047545474051,2021-07,1.0600464e-05
6053752047545474051,2021-07,1.0600464e-05
6053752047545474051,2021-07,1.0600464e-05
6053752047545474051,2021-07,1.0600464e-05
6053752047545474051,2021-07,1.1309326e-05
6053752047545474051,2021-07,1.0600464e-05
6091519986999196884,2021-07,1.0600464e-05
6091519986999196884,2021-07,1.0600464e-05
7535160686416710323,2021-07,1.4446866e-05
3036967290595689189,2021-07,1.0600464e-05
5999145415800242177,2021-07,1.0600464e-05
5999145415800242177,2021-07,1.0600464e-05
7930644815080409701,2021-07,1.1309326e-05
510795635145114083,2021-07,1.0600464e-05
510795635145114083,2021-07,1.0600464e-05
510795635145114083,2021-07,1.0600464e-05
510795635145114083,2021-07,1.0600464e-05
510795635145114083,2021-07,1.0600464e-05
187117706370645370,2021-07,1.4446866e-05
187117706370645370,2021-07,1.0600464e-05
187117706370645370,2021-07,1.9236208e-05
5462970244186515758,2021-07,1.0600464e-05
5462970244186515758,2021-07,1.0600464e-05
4769364850030443969,2021-07,1.0600464e-05
4769364850030443969,2021-07,1.0600464e-05
4769364850030443969,2021-07,1.0600464e-05
5726178124659661019,2021-07,1.4446866e-05
5726178124659661019,2021-07,1.4446866e-05
5726178124659661019,2021-07,1.0600464e-05
